measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA113,county,Sullivan,1,89,1.1236,0,0,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,57,410,13.9024,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA117,county,Tioga,4,334,1.1976,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA119,county,Union,16,190,8.4211,0,0,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA121,county,Venango,22,787,2.7954,0,0,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA123,county,Warren,7,634,1.1041,0,0,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA125,county,Washington,146,2434,5.9984,0,0,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA127,county,Wayne,4,383,1.0444,0,0,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,245,3675,6.6667,0,0,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA131,county,Wyoming,0,338,0,0,0,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
8,Failure to Pay Low Monetary Bail,PERCENTAGE,1,all defendants,PA133,county,York,253,7659,3.3033,0,0,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,86873,371919,23.358,0,0,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA001,county,Adams,391,1843,21.2154,0,0,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA003,county,Allegheny,12219,37413,32.6598,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA005,county,Armstrong,637,1317,48.3675,0,0,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA007,county,Beaver,269,4138,6.5007,0,0,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA009,county,Bedford,129,895,14.4134,0,0,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA011,county,Berks,2838,11935,23.7788,0,0,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA013,county,Blair,1017,3385,30.0443,0,0,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA015,county,Bradford,731,1747,41.8432,0,0,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA017,county,Bucks,3963,11521,34.3981,0,0,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA019,county,Butler,1390,3987,34.8633,0,0,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA021,county,Cambria,1806,3921,46.0597,0,0,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA023,county,Cameron,23,113,20.354,0,0,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA025,county,Carbon,507,1575,32.1905,0,0,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA027,county,Centre,546,2493,21.9013,0,0,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA029,county,Chester,1373,8941,15.3562,0,0,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA031,county,Clarion,302,901,33.5183,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA033,county,Clearfield,405,1482,27.3279,0,0,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA035,county,Clinton,115,774,14.8579,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA037,county,Columbia,746,1580,47.2152,0,0,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA039,county,Crawford,489,1477,33.1077,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA041,county,Cumberland,1440,4856,29.654,0,0,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA043,county,Dauphin,3708,10633,34.8726,0,0,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA045,county,Delaware,7205,21675,33.2411,0,0,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA047,county,Elk,81,432,18.75,0,0,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA049,county,Erie,1081,5826,18.5548,0,0,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA051,county,Fayette,900,3633,24.7729,0,0,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA053,county,Forest,16,102,15.6863,0,0,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA055,county,Franklin,938,3281,28.5888,0,0,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA057,county,Fulton,53,267,19.8502,0,0,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA059,county,Greene,192,755,25.4305,0,0,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,200,972,20.5761,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA063,county,Indiana,628,1903,33.0005,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA065,county,Jefferson,164,981,16.7176,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA067,county,Juniata,125,416,30.0481,0,0,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,1446,5549,26.0587,0,0,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA071,county,Lancaster,1900,10307,18.4341,0,0,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA073,county,Lawrence,1110,2536,43.7697,0,0,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA075,county,Lebanon,1292,3193,40.4635,0,0,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA077,county,Lehigh,1133,13155,8.6127,0,0,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA079,county,Luzerne,2952,6182,47.7515,0,0,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA081,county,Lycoming,653,3015,21.6584,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA083,county,McKean,279,1046,26.673,0,0,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA085,county,Mercer,1112,2894,38.4243,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA087,county,Mifflin,414,1326,31.2217,0,0,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA089,county,Monroe,899,3459,25.9902,0,0,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA091,county,Montgomery,4308,15742,27.3663,0,0,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA093,county,Montour,63,310,20.3226,0,0,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA095,county,Northampton,487,7222,6.7433,0,0,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA097,county,Northumberland,808,1960,41.2245,0,0,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA099,county,Perry,211,888,23.7613,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,14173,99201,14.2872,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA103,county,Pike,111,916,12.1179,0,0,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA105,county,Potter,66,343,19.242,0,0,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,1067,3005,35.5075,0,0,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA109,county,Snyder,99,385,25.7143,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA111,county,Somerset,296,880,33.6364,0,0,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA113,county,Sullivan,43,159,27.044,0,0,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,208,670,31.0448,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA117,county,Tioga,145,723,20.0553,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA119,county,Union,106,376,28.1915,0,0,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA121,county,Venango,244,1259,19.3805,0,0,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA123,county,Warren,199,939,21.1928,0,0,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA125,county,Washington,1175,4633,25.3615,0,0,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA127,county,Wayne,215,818,26.2836,0,0,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,1672,6599,25.3372,0,0,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA131,county,Wyoming,108,652,16.5644,0,0,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
11,Monetary Bail Reductions,PERCENTAGE,1,all defendants,PA133,county,York,1252,14407,8.6902,0,0,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,100244,622491,16.1037,30,0.0048,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA001,county,Adams,559,4030,13.871,0,0,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA003,county,Allegheny,10643,54283,19.6065,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA005,county,Armstrong,333,2508,13.2775,0,0,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA007,county,Beaver,1159,8939,12.9657,0,0,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA009,county,Bedford,100,1765,5.6657,0,0,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA011,county,Berks,2212,12465,17.7457,0,0,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA013,county,Blair,861,9420,9.1401,0,0,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA015,county,Bradford,236,2691,8.77,0,0,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA017,county,Bucks,4499,27509,16.3546,0,0,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA019,county,Butler,1528,8863,17.2402,0,0,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA021,county,Cambria,1155,7999,14.4393,0,0,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA023,county,Cameron,10,241,4.1494,0,0,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA025,county,Carbon,354,2952,11.9919,0,0,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA027,county,Centre,429,5341,8.0322,0,0,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA029,county,Chester,1812,15963,11.3512,0,0,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA031,county,Clarion,103,1779,5.7898,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA033,county,Clearfield,542,3455,15.6874,0,0,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA035,county,Clinton,149,1649,9.0358,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA037,county,Columbia,373,3072,12.1419,0,0,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA039,county,Crawford,233,3933,5.9242,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA041,county,Cumberland,1344,10870,12.3643,0,0,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA043,county,Dauphin,3498,20249,17.2749,0,0,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA045,county,Delaware,3502,25380,13.7983,0,0,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA047,county,Elk,55,1457,3.7749,0,0,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA049,county,Erie,714,11719,6.0927,0,0,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA051,county,Fayette,968,7079,13.6742,0,0,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA053,county,Forest,6,289,2.0761,0,0,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA055,county,Franklin,896,8956,10.0045,0,0,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA057,county,Fulton,52,878,5.9226,0,0,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA059,county,Greene,174,1807,9.6292,30,1.6331,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,145,2310,6.2771,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA063,county,Indiana,465,3767,12.344,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA065,county,Jefferson,170,1716,9.9068,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA067,county,Juniata,38,740,5.1351,0,0,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,1158,8877,13.0449,0,0,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA071,county,Lancaster,3254,20410,15.9432,0,0,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA073,county,Lawrence,828,4722,17.5349,0,0,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA075,county,Lebanon,1067,8114,13.1501,0,0,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA077,county,Lehigh,2307,17524,13.1648,0,0,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA079,county,Luzerne,3169,13429,23.5982,0,0,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA081,county,Lycoming,481,7438,6.4668,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA083,county,McKean,168,2109,7.9659,0,0,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA085,county,Mercer,830,6842,12.131,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA087,county,Mifflin,66,1930,3.4197,0,0,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA089,county,Monroe,1061,10307,10.294,0,0,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA091,county,Montgomery,7987,34235,23.3299,0,0,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA093,county,Montour,32,625,5.12,0,0,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA095,county,Northampton,1123,9519,11.7975,0,0,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA097,county,Northumberland,425,4600,9.2391,0,0,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA099,county,Perry,159,1942,8.1874,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,27021,116895,23.1156,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA103,county,Pike,133,1941,6.8521,0,0,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA105,county,Potter,82,868,9.447,0,0,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,636,6819,9.3269,0,0,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA109,county,Snyder,168,1647,10.2004,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA111,county,Somerset,493,2613,18.8672,0,0,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA113,county,Sullivan,10,300,3.3333,0,0,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,152,1850,8.2162,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA117,county,Tioga,71,1274,5.573,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA119,county,Union,144,1328,10.8434,0,0,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA121,county,Venango,220,2403,9.1552,0,0,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA123,county,Warren,128,1735,7.3775,0,0,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA125,county,Washington,1143,11225,10.1826,0,0,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA127,county,Wayne,124,1709,7.2557,0,0,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,2311,15446,14.9618,0,0,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA131,county,Wyoming,104,1482,7.0175,0,0,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
12,Pretrial Release Violations,PERCENTAGE,1,all defendants,PA133,county,York,3872,24259,15.9611,0,0,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
17,Felony Cases Resolved within 180 Days,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,177900,281803,63.1292,9912,3.3978,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
17,Felony Cases Resolved within 180 Days,PERCENTAGE,1,all defendants,PA001,county,Adams,1086,1364,79.6188,7,0.5106,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
17,Felony Cases Resolved within 180 Days,PERCENTAGE,1,all defendants,PA003,county,Allegheny,14351,30319,47.3334,163,0.5347,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
